execution_id,asm_name,rule_signature,tot_conditional_rules,covered_true_conditional_rules,covered_false_conditional_rules,tot_update_rules,covered_update_rules,failing_scenarios
exec_Contatore_U_DA_H_c6198250-15f5-4888-9594-d15f13ef2e2c,Contatore_U_DA_H,r_upUnita(),1,0,1,1,1,none
exec_Dado_67d54eaf-6e03-4833-941c-b915d7dbf35a,Dado,r_Main(),4,1,1,9,4,none
exec_Forno_2ee697b2-b480-4900-8591-04176e429daf,Forno,r_Main(),4,0,4,7,0,none
exec_LIFT_41fb3b42-4059-4304-b291-6471afb2e3bf,LIFT,"r_Fsm(Lift,State,Boolean,Rule(Lift),State)",1,1,1,1,1,none
exec_LIFT_41fb3b42-4059-4304-b291-6471afb2e3bf,LIFT,"r_CancelRequest(Floor,Dir,Lift)",0,0,0,2,2,none
exec_LIFT_41fb3b42-4059-4304-b291-6471afb2e3bf,LIFT,r_Main(),3,3,3,3,3,none
exec_LIFT_41fb3b42-4059-4304-b291-6471afb2e3bf,LIFT,r_costraintCallFromTo(),0,0,0,1,1,none
exec_LIFT_41fb3b42-4059-4304-b291-6471afb2e3bf,LIFT,r_costraintHasToDeliver(),0,0,0,1,1,none
exec_Phd_master_flat2_v1_712f9f16-4c71-4f7f-9af0-a5d479556a10,Phd_master_flat2_v1,r_Unassociated(),0,0,0,14,14,none
exec_Phd_master_flat2_v1_712f9f16-4c71-4f7f-9af0-a5d479556a10,Phd_master_flat2_v1,r_Operating(),0,0,0,18,2,none
exec_Phd_master_flat2_v1_712f9f16-4c71-4f7f-9af0-a5d479556a10,Phd_master_flat2_v1,r_Main(),3,2,3,0,0,none
exec_Pillbox_1_5db1f624-9019-44ac-8924-2472e3f1dac2,Pillbox_1,r_drawerOpened(),1,1,1,3,3,none
exec_Pillbox_1_5db1f624-9019-44ac-8924-2472e3f1dac2,Pillbox_1,r_timeOutExpired_drawerOpened(),0,0,0,5,5,none
exec_Pillbox_1_5db1f624-9019-44ac-8924-2472e3f1dac2,Pillbox_1,r_pillToBeTaken(),1,1,0,3,3,none
exec_Pillbox_1_5db1f624-9019-44ac-8924-2472e3f1dac2,Pillbox_1,r_writeToFile(),0,0,0,0,0,none
exec_Pillbox_1_5db1f624-9019-44ac-8924-2472e3f1dac2,Pillbox_1,r_takeInTimeout(),1,1,0,3,3,none
exec_Pillbox_1_5db1f624-9019-44ac-8924-2472e3f1dac2,Pillbox_1,r_Main(),16,13,13,3,3,none
exec_RailroadGate_e52a3882-cfbe-493a-8252-8717be47ac78,RailroadGate,r_Main(),2,1,0,4,1,none
exec_SIS_998c4d45-af0a-4791-a76b-1e79d180a164,SIS,r_2(),1,0,1,2,0,none
exec_SIS_998c4d45-af0a-4791-a76b-1e79d180a164,SIS,r_1(),1,1,1,1,1,none
exec_SIS_998c4d45-af0a-4791-a76b-1e79d180a164,SIS,r_4(),1,0,1,2,0,none
exec_SIS_998c4d45-af0a-4791-a76b-1e79d180a164,SIS,r_3(),1,0,1,1,0,none
exec_SIS_998c4d45-af0a-4791-a76b-1e79d180a164,SIS,r_6(),1,1,1,1,1,none
exec_SIS_998c4d45-af0a-4791-a76b-1e79d180a164,SIS,r_5(),1,1,1,1,1,none
exec_SIS_998c4d45-af0a-4791-a76b-1e79d180a164,SIS,r_Main(),0,0,0,0,0,none
exec_SIS_998c4d45-af0a-4791-a76b-1e79d180a164,SIS,r_7(),2,2,1,2,2,none
exec_SIS_998c4d45-af0a-4791-a76b-1e79d180a164,SIS,r_wp(),2,1,2,3,2,none
exec_SiGistica_65797c94-7e90-4b30-9503-21ae53100fbe,SiGistica,r_rifornimento(),0,0,0,1,1,none
exec_SiGistica_65797c94-7e90-4b30-9503-21ae53100fbe,SiGistica,r_pagamento(),1,1,0,1,1,none
exec_SiGistica_65797c94-7e90-4b30-9503-21ae53100fbe,SiGistica,r_Main(),0,0,0,0,0,none
exec_SiGistica_65797c94-7e90-4b30-9503-21ae53100fbe,SiGistica,r_autista(),0,0,0,1,1,none
exec_SiGistica_65797c94-7e90-4b30-9503-21ae53100fbe,SiGistica,r_officina(UffLog),3,2,2,2,2,none
exec_SiGistica_65797c94-7e90-4b30-9503-21ae53100fbe,SiGistica,r_info(),1,1,0,1,1,none
exec_SiGistica_65797c94-7e90-4b30-9503-21ae53100fbe,SiGistica,r_choosePag(),0,0,0,0,0,none
exec_SmartHome_48ebca0e-2dc9-48c6-af8a-5fca8af93383,SmartHome,r_checkAirQualityMAPE_AQ(),1,1,1,2,2,"src\main\resources\randomtests\SmartHome\testtest0.avalla,src\main\resources\randomtests\SmartHome\testtest2.avalla,src\main\resources\randomtests\SmartHome\testtest4.avalla,src\main\resources\randomtests\SmartHome\testtest6.avalla,src\main\resources\randomtests\SmartHome\testtest8.avalla"
exec_SmartHome_48ebca0e-2dc9-48c6-af8a-5fca8af93383,SmartHome,r_Main(),2,2,0,1,1,"src\main\resources\randomtests\SmartHome\testtest0.avalla,src\main\resources\randomtests\SmartHome\testtest2.avalla,src\main\resources\randomtests\SmartHome\testtest4.avalla,src\main\resources\randomtests\SmartHome\testtest6.avalla,src\main\resources\randomtests\SmartHome\testtest8.avalla"
exec_SmartHome_48ebca0e-2dc9-48c6-af8a-5fca8af93383,SmartHome,r_manageTime(),1,1,1,3,1,"src\main\resources\randomtests\SmartHome\testtest0.avalla,src\main\resources\randomtests\SmartHome\testtest2.avalla,src\main\resources\randomtests\SmartHome\testtest4.avalla,src\main\resources\randomtests\SmartHome\testtest6.avalla,src\main\resources\randomtests\SmartHome\testtest8.avalla"
exec_SmartHome_48ebca0e-2dc9-48c6-af8a-5fca8af93383,SmartHome,r_checkWindowAndHeaterMAPE_MD(),1,0,1,1,0,"src\main\resources\randomtests\SmartHome\testtest0.avalla,src\main\resources\randomtests\SmartHome\testtest2.avalla,src\main\resources\randomtests\SmartHome\testtest4.avalla,src\main\resources\randomtests\SmartHome\testtest6.avalla,src\main\resources\randomtests\SmartHome\testtest8.avalla"
exec_SmartHome_48ebca0e-2dc9-48c6-af8a-5fca8af93383,SmartHome,r_checkRoomTempMAPE_CH(),2,2,2,3,3,"src\main\resources\randomtests\SmartHome\testtest0.avalla,src\main\resources\randomtests\SmartHome\testtest2.avalla,src\main\resources\randomtests\SmartHome\testtest4.avalla,src\main\resources\randomtests\SmartHome\testtest6.avalla,src\main\resources\randomtests\SmartHome\testtest8.avalla"
exec_SmartHome_48ebca0e-2dc9-48c6-af8a-5fca8af93383,SmartHome,r_checkHotWaterMorningMAPE_MWH(),1,1,0,1,1,"src\main\resources\randomtests\SmartHome\testtest0.avalla,src\main\resources\randomtests\SmartHome\testtest2.avalla,src\main\resources\randomtests\SmartHome\testtest4.avalla,src\main\resources\randomtests\SmartHome\testtest6.avalla,src\main\resources\randomtests\SmartHome\testtest8.avalla"
exec_SmartHome_48ebca0e-2dc9-48c6-af8a-5fca8af93383,SmartHome,r_checkElectrMAPE_ES(),3,0,1,2,0,"src\main\resources\randomtests\SmartHome\testtest0.avalla,src\main\resources\randomtests\SmartHome\testtest2.avalla,src\main\resources\randomtests\SmartHome\testtest4.avalla,src\main\resources\randomtests\SmartHome\testtest6.avalla,src\main\resources\randomtests\SmartHome\testtest8.avalla"
exec_TrafficLightv2_712e4cdf-6f11-44a5-9971-56c62fbb0402,TrafficLightv2,r_green(),2,1,2,5,3,none
exec_TrafficLightv2_712e4cdf-6f11-44a5-9971-56c62fbb0402,TrafficLightv2,r_Main(),0,0,0,0,0,none
exec_TrafficLightv2_712e4cdf-6f11-44a5-9971-56c62fbb0402,TrafficLightv2,r_pending(),1,1,1,3,3,none
exec_TrafficLightv2_712e4cdf-6f11-44a5-9971-56c62fbb0402,TrafficLightv2,r_red(),1,1,1,3,3,none
