asm_path,asm_name,n_macro,n_update,n_forall,n_branch,n_rule,approach,status,exec_time_ms,n_scenarios,n_step,n_set,n_check,macro_coverage,update_rule_coverage,forall_rule_coverage,branch_coverage,rule_coverage,n_failing_scenarios,n_val_error_scenarios,casemutator_score,chooserulemutator_score,condnegator_score,condremover_score,forallmutator_score,partoseqmutator_score,seqtoparmutator_score,ruleremover_score
../../../asm_examples/stereoacuity/certifierRaff2.asm,certifierRaff2,14,18,0,10,50,random4ea,OK,21.0,5,17,14,106,0.9285714,0.7222222,NaN,0.75,0.84,0,0,NaN,NaN,1.0,0.75,NaN,0.0,NaN,0.81632656
../../../asm_examples/examples/traffic_light/oneWayTrafficLightUsingEnum.asm,oneWayTrafficLightUsingEnum,5,12,0,8,29,random4ea,OK,3.0,2,5,5,11,1.0,0.25,NaN,0.5625,0.51724136,0,0,NaN,NaN,0.625,0.5,NaN,0.0,NaN,0.27586207
../../../asm_examples/stereoacuity/certifierRaff3.asm,certifierRaff3,14,20,0,11,53,random4ea,OK,10.0,4,17,13,119,1.0,0.65,NaN,0.77272725,0.8679245,0,0,NaN,NaN,1.0,0.77272725,NaN,0.0,NaN,0.8076923
../../../asm_examples/PHD/phd_master_flat2_v3.asm,phd_master_flat2_v3,66,148,0,69,348,random4ea,OK,104.0,49,105,105,245,1.0,0.11486486,NaN,0.57246375,0.50287354,0,0,NaN,NaN,0.942029,0.942029,NaN,0.0,NaN,0.1724138
../../../asm_examples/PillBox/Level0/pillbox_0.asm,pillbox_0,9,18,0,15,53,random4ea,OK,5.0,5,15,41,53,0.6666667,0.6111111,NaN,0.8,0.7169811,0,0,NaN,NaN,0.93333334,0.68421054,NaN,0.125,NaN,0.63461536
../../../asm_examples/PHD/phd_master_flat2_v7.asm,phd_master_flat2_v7,7,184,0,18,307,random4ea,OK,37.0,59,174,174,407,0.42857143,0.097826086,NaN,0.22222222,0.17263843,0,0,0.13953489,NaN,0.33333334,0.2,NaN,0.01010101,NaN,0.13538462
../../../asm_examples/stereoacuity/certifier_nochoose.asm,certifier_nochoose,16,24,0,15,66,random4ea,OK,7.0,8,32,25,181,0.5625,0.20833333,NaN,0.43333334,0.42424244,0,0,NaN,NaN,0.6,0.4,NaN,0.0,NaN,0.4
../../../asm_examples/examples/carController.asm,carController,1,5,0,2,7,random4ea,OK,0.0,1,1,1,1,1.0,0.0,NaN,0.25,0.2857143,0,0,0.0,NaN,0.5,0.25,NaN,NaN,NaN,0.0
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight0/TrafficLight_0.asm,TrafficLight_0,7,10,0,7,33,random4ea,OK,1.0,3,6,6,15,0.85714287,0.6,NaN,0.78571427,0.72727275,0,0,NaN,NaN,0.85714287,0.71428573,NaN,0.0,NaN,0.6060606
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,TrafficLight_1,11,17,0,15,56,random4ea,OK,1.0,4,11,11,21,0.36363637,0.1764706,NaN,0.3,0.2857143,0,0,NaN,NaN,0.33333334,0.25,NaN,0.0,NaN,0.17857143
../../../asm_examples/examples/landingGearSystem/LGS_GM_withError.asm,LGS_GM_withError,4,15,0,3,22,random4ea,OK,15.0,6,30,30,72,1.0,0.26666668,NaN,0.6666667,0.45454547,0,0,0.23529412,NaN,1.0,0.6666667,NaN,NaN,NaN,0.44444445
../../../asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisGround.asm,HemodialysisGround,5,2,0,3,11,random4ea,OK,0.0,1,3,0,4,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,0.6666667,0.6666667,NaN,1.0,NaN,0.8
../../../asm_examples/PHD/phd_master_flat2_v0.asm,phd_master_flat2_v0,27,52,0,26,131,random4ea,OK,27.0,24,52,52,107,1.0,0.15384616,NaN,0.63461536,0.5648855,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,0.22900763
../../../asm_examples/examples/simple_example/AdvancedClockDeciSecond.asm,AdvancedClockDeciSecond,2,4,0,3,11,random4ea,OK,0.0,1,10,0,13,0.5,0.5,NaN,0.5,0.54545456,0,0,NaN,NaN,0.33333334,0.33333334,NaN,0.0,NaN,0.45454547
../../../asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,LGS_EV_v2,4,38,0,3,60,random4ea,OK,21.0,7,33,33,142,1.0,0.6052632,NaN,0.8333333,0.6333333,0,0,0.64705884,NaN,1.0,0.8333333,NaN,0.0,NaN,0.6615385
../../../asm_examples/examples/landingGearSystem/LGS_SE.asm,LGS_SE,4,38,0,9,66,random4ea,OK,8.0,7,33,44,154,1.0,0.31578946,NaN,0.3888889,0.36363637,0,0,0.23529412,NaN,0.5555556,0.5,NaN,0.0,NaN,0.35211268
../../../asm_examples/PHD/phd_master_flat2_v2.asm,phd_master_flat2_v2,64,144,0,67,338,random4ea,OK,72.0,49,110,110,244,1.0,0.1388889,NaN,0.57462686,0.50591713,0,0,NaN,NaN,0.9402985,0.9402985,NaN,0.015625,NaN,0.18639053
../../../asm_examples/examples/simple_example/AdvancedClock2.asm,AdvancedClock2,2,3,0,3,9,random4ea,OK,0.0,2,10,10,3,0.5,0.33333334,NaN,0.5,0.44444445,0,0,NaN,NaN,0.33333334,0.33333334,NaN,0.0,NaN,0.33333334
../../../asm_examples/stereoacuity/certifierRaff1.asm,certifierRaff1,13,15,0,9,43,random4ea,OK,1.0,5,15,6,82,0.84615386,0.46666667,NaN,0.7222222,0.7209302,0,0,NaN,NaN,1.0,0.6666667,NaN,0.0,NaN,0.6744186
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight3/TrafficLight_3.asm,TrafficLight_3,14,35,0,23,88,random4ea,OK,0.0,4,14,14,30,0.2857143,0.14285715,NaN,0.19565217,0.20454545,0,0,NaN,NaN,0.26086956,0.20833333,NaN,0.0,NaN,0.13636364
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight_NOREF/TrafficLight_4.asm,TrafficLight_4,10,25,0,18,80,random4ea,OK,0.0,1,1,1,6,0.5,0.12,NaN,0.25,0.3,0,0,NaN,NaN,0.33333334,0.22222222,NaN,0.0,NaN,0.15
../../../asm_examples/examples/traffic_light/oneWayTrafficLightOnlyPassedFlat.asm,oneWayTrafficLightOnlyPassedFlat,5,12,0,5,26,random4ea,OK,1.0,1,4,4,15,0.8,0.75,NaN,0.9,0.8076923,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,0.7692308
../../../asm_examples/stereoacuity/certifier_nochoose_noundef.asm,certifier_nochoose_noundef,17,28,0,17,74,random4ea,OK,3.0,11,35,32,243,0.5882353,0.32142857,NaN,0.44117647,0.4864865,0,0,1.0,NaN,0.64705884,0.375,NaN,0.0,NaN,0.47297296
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight4/TrafficLight_4.asm,TrafficLight_4,13,11,0,17,60,random4ea,OK,4.0,4,14,14,49,0.46153846,0.54545456,NaN,0.44117647,0.53333336,0,0,NaN,NaN,0.3529412,0.33333334,NaN,0.0,NaN,0.3
../../../asm_examples/examples/landingGearSystem/LGS_EV.asm,LGS_EV,4,38,0,3,60,random4ea,OK,9.0,7,33,33,158,1.0,0.57894737,NaN,0.8333333,0.6166667,0,0,0.64705884,NaN,1.0,0.8333333,NaN,0.0,NaN,0.64615387
../../../asm_examples/examples/landingGearSystem/LGS_SE_v2.asm,LGS_SE_v2,4,38,0,9,66,random4ea,OK,17.0,7,33,46,138,1.0,0.6052632,NaN,0.6111111,0.6363636,0,0,0.64705884,NaN,0.7777778,0.5833333,NaN,0.0,NaN,0.6619718
../../../asm_examples/examples/landingGearSystem/LGS_GM.asm,LGS_GM,4,15,0,3,22,random4ea,OK,9.0,6,36,36,84,1.0,0.73333335,NaN,0.8333333,0.77272725,0,0,0.7647059,NaN,1.0,0.8333333,NaN,NaN,NaN,0.8148148
../../../asm_examples/PHD/phd_master_flat2_v1.asm,phd_master_flat2_v1,4,52,0,3,85,random4ea,OK,4.0,24,52,52,120,0.75,0.15384616,NaN,0.8333333,0.31764707,0,0,0.26923078,NaN,1.0,0.6666667,NaN,0.0,NaN,0.2159091
../../../asm_examples/stereoacuity/certifierGround.asm,certifierGround,12,12,0,7,36,random4ea,OK,4.0,4,13,5,85,0.6666667,0.33333334,NaN,0.5714286,0.5555556,0,0,NaN,NaN,0.85714287,0.5714286,NaN,0.0,NaN,0.5277778
../../../asm_examples/examples/traffic_light/oneWayTrafficLightUsingEnumFlat.asm,oneWayTrafficLightUsingEnumFlat,5,12,0,8,29,random4ea,OK,0.0,2,5,5,7,0.4,0.0,NaN,0.3125,0.2413793,0,0,NaN,NaN,0.25,0.25,NaN,0.0,NaN,0.0
../../../asm_examples/stereoacuity/certifierRaff5.asm,certifierRaff5,14,20,0,11,53,random4ea,OK,1.0,4,17,15,75,0.64285713,0.3,NaN,0.54545456,0.509434,0,0,NaN,NaN,0.72727275,0.5,NaN,0.0,NaN,0.48076922
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_GM.asm,Hemodialysis_GM,5,2,0,3,11,random4ea,OK,0.0,1,3,0,4,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,0.6666667,0.6666667,NaN,1.0,NaN,0.8
../../../asm_examples/examples/parkingSimple.asm,parkingSimple,1,2,0,2,4,random4ea,OK,0.0,2,3,6,5,1.0,0.5,NaN,0.75,0.75,0,0,NaN,NaN,1.0,0.6666667,NaN,NaN,NaN,0.75
../../../asm_examples/unibgstudents/Prova.asm,Prova,3,2,0,4,9,random4ea,OK,0.0,2,3,3,5,1.0,1.0,NaN,0.75,1.0,0,0,NaN,NaN,1.0,0.5,NaN,1.0,NaN,1.0
../../../asm_examples/examples/simple_example/AdvancedClock.asm,AdvancedClock,2,3,0,2,8,random4ea,OK,0.0,1,1,0,2,0.5,0.33333334,NaN,0.25,0.375,0,0,NaN,NaN,0.0,0.0,NaN,0.0,NaN,0.25
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,TrafficLight_2,14,23,0,23,76,random4ea,OK,0.0,4,14,14,29,0.35714287,0.26086956,NaN,0.2173913,0.3026316,0,0,NaN,NaN,0.26086956,0.20833333,NaN,0.0,NaN,0.2631579
../../../asm_examples/PHD/phd_master_flat2_v6.asm,phd_master_flat2_v6,6,152,0,14,253,random4ea,OK,16.0,69,168,170,405,0.6666667,0.1513158,NaN,0.32142857,0.25296444,0,0,0.16666667,NaN,0.42857143,0.26086956,NaN,0.0121951215,NaN,0.22014925
../../../asm_examples/examples/sensorVotingSimpleVersion.asm,sensorVotingSimpleVersion,2,5,0,4,12,random4ea,OK,0.0,3,3,9,9,1.0,0.0,NaN,0.375,0.5,0,0,NaN,NaN,0.5,0.33333334,NaN,0.0,NaN,0.0
../../../asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,certifierRaff5ForSMTproof,15,24,0,13,61,random4ea,OK,1.0,4,16,19,87,0.6666667,0.41666666,NaN,0.61538464,0.57377046,0,0,1.0,NaN,0.7692308,0.5416667,NaN,0.14285715,NaN,0.55737704
../../../asm_examples/examples/traffic_light/oneWayTrafficLightOnlyPassed.asm,oneWayTrafficLightOnlyPassed,5,12,0,5,26,random4ea,OK,0.0,1,4,4,17,1.0,1.0,NaN,0.9,1.0,0,0,NaN,NaN,1.0,0.8,NaN,0.2,NaN,1.0
../../../asm_examples/stereoacuity/certifierRaff2.asm,certifierRaff2,14,18,0,10,50,random4atgt,OK,100.0,6,28,16,173,1.0,0.9444444,NaN,0.95,0.98,0,0,NaN,NaN,1.0,0.95,NaN,0.0,NaN,0.9591837
../../../asm_examples/examples/traffic_light/oneWayTrafficLightUsingEnum.asm,oneWayTrafficLightUsingEnum,5,12,0,8,29,random4atgt,OK,40.0,10,38,38,86,1.0,0.75,NaN,0.8125,0.82758623,0,0,NaN,NaN,0.875,0.875,NaN,0.0,NaN,0.7586207
../../../asm_examples/stereoacuity/certifierRaff3.asm,certifierRaff3,14,20,0,11,53,random4atgt,OK,25.0,7,39,17,252,0.85714287,0.5,NaN,0.6818182,0.6981132,0,0,NaN,NaN,0.90909094,0.6818182,NaN,0.0,NaN,0.6730769
../../../asm_examples/PHD/phd_master_flat2_v3.asm,phd_master_flat2_v3,66,148,0,69,348,random4atgt,OK,690.0,103,308,343,702,1.0,0.2837838,NaN,0.71014494,0.65804595,0,0,NaN,NaN,0.9710145,0.942029,NaN,0.015151516,NaN,0.37068966
../../../asm_examples/PillBox/Level0/pillbox_0.asm,pillbox_0,9,18,0,15,53,random4atgt,OK,12.0,9,35,88,126,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,0.94736844,NaN,0.125,NaN,0.9230769
../../../asm_examples/PHD/phd_master_flat2_v7.asm,phd_master_flat2_v7,7,184,0,18,307,random4atgt,OK,128.0,138,523,560,1184,0.71428573,0.17391305,NaN,0.2777778,0.25081432,0,0,0.18604651,NaN,0.33333334,0.2,NaN,0.01010101,NaN,0.2276923
../../../asm_examples/stereoacuity/certifier_nochoose.asm,certifier_nochoose,16,24,0,15,66,random4atgt,OK,7.0,5,25,20,126,0.875,0.5416667,NaN,0.6666667,0.75757575,0,0,NaN,NaN,0.8666667,0.6333333,NaN,0.125,NaN,0.7076923
../../../asm_examples/examples/carController.asm,carController,1,5,0,2,7,random4atgt,OK,1.0,3,12,16,14,1.0,0.2,NaN,1.0,0.5714286,0,0,0.25,NaN,1.0,1.0,NaN,NaN,NaN,0.44444445
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight0/TrafficLight_0.asm,TrafficLight_0,7,10,0,7,33,random4atgt,OK,1.0,3,13,13,26,0.85714287,0.7,NaN,0.9285714,0.8181818,0,0,NaN,NaN,1.0,0.85714287,NaN,0.0,NaN,0.7878788
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,TrafficLight_1,11,17,0,15,56,random4atgt,OK,4.0,10,33,37,74,0.45454547,0.3529412,NaN,0.33333334,0.4107143,0,0,NaN,NaN,0.4,0.3125,NaN,0.0,NaN,0.35714287
../../../asm_examples/examples/landingGearSystem/LGS_GM_withError.asm,LGS_GM_withError,4,15,0,3,22,random4atgt,OK,59.0,12,77,77,178,1.0,0.73333335,NaN,0.8333333,0.77272725,0,0,0.7647059,NaN,1.0,0.8333333,NaN,NaN,NaN,0.8148148
../../../asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisGround.asm,HemodialysisGround,5,2,0,3,11,random4atgt,OK,0.0,2,5,0,7,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,0.6666667,0.6666667,NaN,1.0,NaN,0.8
../../../asm_examples/PHD/phd_master_flat2_v0.asm,phd_master_flat2_v0,27,52,0,26,131,random4atgt,OK,54.0,33,95,106,200,1.0,0.1923077,NaN,0.65384614,0.58778626,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,0.26717559
../../../asm_examples/examples/simple_example/AdvancedClockDeciSecond.asm,AdvancedClockDeciSecond,2,4,0,3,11,random4atgt,OK,1773.0,2,36003,0,107404,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,1.0
../../../asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,LGS_EV_v2,4,38,0,3,60,random4atgt,OK,60.0,12,75,75,373,1.0,0.68421054,NaN,0.8333333,0.7,0,0,0.7058824,NaN,1.0,0.8333333,NaN,0.0,NaN,0.72307694
../../../asm_examples/examples/landingGearSystem/LGS_SE.asm,LGS_SE,4,38,0,9,66,random4atgt,OK,34.0,19,119,163,538,1.0,0.47368422,NaN,0.6111111,0.530303,0,0,0.47058824,NaN,0.7777778,0.6666667,NaN,0.0,NaN,0.52112675
../../../asm_examples/PHD/phd_master_flat2_v2.asm,phd_master_flat2_v2,64,144,0,67,338,random4atgt,OK,209.0,99,302,335,714,1.0,0.25694445,NaN,0.67164177,0.6213018,0,0,NaN,NaN,0.9402985,0.9402985,NaN,0.015625,NaN,0.35207102
../../../asm_examples/examples/simple_example/AdvancedClock2.asm,AdvancedClock2,2,3,0,3,9,random4atgt,OK,0.0,1,11,11,18,1.0,0.6666667,NaN,0.8333333,0.8888889,0,0,NaN,NaN,0.6666667,0.6666667,NaN,0.0,NaN,0.7777778
../../../asm_examples/stereoacuity/certifierRaff1.asm,certifierRaff1,13,15,0,9,43,random4atgt,OK,2.0,5,19,10,106,0.84615386,0.53333336,NaN,0.7222222,0.7209302,0,0,NaN,NaN,1.0,0.6666667,NaN,0.0,NaN,0.6976744
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight3/TrafficLight_3.asm,TrafficLight_3,14,35,0,23,88,random4atgt,OK,4.0,17,60,68,229,0.64285713,0.45714286,NaN,0.45652175,0.5681818,0,0,NaN,NaN,0.3478261,0.375,NaN,0.0,NaN,0.4431818
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight_NOREF/TrafficLight_4.asm,TrafficLight_4,10,25,0,18,80,random4atgt,OK,10.0,4,23,25,74,0.9,0.48,NaN,0.5833333,0.6875,0,0,NaN,NaN,0.7777778,0.44444445,NaN,0.0,NaN,0.5
../../../asm_examples/examples/traffic_light/oneWayTrafficLightOnlyPassedFlat.asm,oneWayTrafficLightOnlyPassedFlat,5,12,0,5,26,random4atgt,OK,8.0,9,39,39,104,0.8,0.75,NaN,0.9,0.8076923,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,0.7692308
../../../asm_examples/stereoacuity/certifier_nochoose_noundef.asm,certifier_nochoose_noundef,17,28,0,17,74,random4atgt,OK,11.0,26,144,96,988,0.9411765,0.75,NaN,0.7352941,0.8378378,0,0,1.0,NaN,0.9411765,0.71875,NaN,0.22222222,NaN,0.8378378
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight4/TrafficLight_4.asm,TrafficLight_4,13,11,0,17,60,random4atgt,OK,17.0,9,60,60,242,0.46153846,0.72727275,NaN,0.5,0.6333333,0,0,NaN,NaN,0.3529412,0.3888889,NaN,0.0,NaN,0.45
../../../asm_examples/examples/landingGearSystem/LGS_EV.asm,LGS_EV,4,38,0,3,60,random4atgt,OK,24.0,12,75,75,384,1.0,0.7631579,NaN,1.0,0.78333336,0,0,0.7647059,NaN,1.0,1.0,NaN,0.0,NaN,0.8
../../../asm_examples/examples/landingGearSystem/LGS_SE_v2.asm,LGS_SE_v2,4,38,0,9,66,random4atgt,OK,91.0,19,119,174,572,1.0,0.6315789,NaN,0.6666667,0.6515151,0,0,0.64705884,NaN,0.7777778,0.75,NaN,0.0,NaN,0.6619718
../../../asm_examples/examples/landingGearSystem/LGS_GM.asm,LGS_GM,4,15,0,3,22,random4atgt,OK,18.0,12,75,75,174,1.0,0.8666667,NaN,1.0,0.90909094,0,0,0.88235295,NaN,1.0,1.0,NaN,NaN,NaN,0.9259259
../../../asm_examples/PHD/phd_master_flat2_v1.asm,phd_master_flat2_v1,4,52,0,3,85,random4atgt,OK,7.0,34,98,109,216,1.0,0.40384614,NaN,1.0,0.6117647,0,0,0.5769231,NaN,1.0,1.0,NaN,0.037037037,NaN,0.52272725
../../../asm_examples/stereoacuity/certifierGround.asm,certifierGround,12,12,0,7,36,random4atgt,OK,4.0,3,10,6,65,0.6666667,0.41666666,NaN,0.5714286,0.5555556,0,0,NaN,NaN,0.85714287,0.5714286,NaN,0.0,NaN,0.5555556
../../../asm_examples/examples/traffic_light/oneWayTrafficLightUsingEnumFlat.asm,oneWayTrafficLightUsingEnumFlat,5,12,0,8,29,random4atgt,OK,8.0,12,46,46,128,0.8,0.75,NaN,0.8125,0.79310346,0,0,NaN,NaN,0.875,0.875,NaN,0.0,NaN,0.7586207
../../../asm_examples/stereoacuity/certifierRaff5.asm,certifierRaff5,14,20,0,11,53,random4atgt,OK,1.0,2,7,7,45,0.78571427,0.4,NaN,0.59090906,0.6037736,0,0,NaN,NaN,0.8181818,0.59090906,NaN,0.0,NaN,0.5769231
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_GM.asm,Hemodialysis_GM,5,2,0,3,11,random4atgt,OK,0.0,2,5,0,7,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,0.6666667,0.6666667,NaN,1.0,NaN,0.8
../../../asm_examples/examples/parkingSimple.asm,parkingSimple,1,2,0,2,4,random4atgt,OK,0.0,1,4,6,5,1.0,1.0,NaN,0.75,1.0,0,0,NaN,NaN,1.0,0.6666667,NaN,NaN,NaN,1.0
../../../asm_examples/unibgstudents/Prova.asm,Prova,3,2,0,4,9,random4atgt,OK,0.0,2,7,7,9,1.0,1.0,NaN,0.875,1.0,0,0,NaN,NaN,1.0,0.75,NaN,1.0,NaN,1.0
../../../asm_examples/examples/simple_example/AdvancedClock.asm,AdvancedClock,2,3,0,2,8,random4atgt,OK,277.0,2,3603,0,7151,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,1.0
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,TrafficLight_2,14,23,0,23,76,random4atgt,OK,3.0,17,60,68,147,0.64285713,0.4347826,NaN,0.45652175,0.57894737,0,0,NaN,NaN,0.3478261,0.33333334,NaN,0.0,NaN,0.43421054
../../../asm_examples/PHD/phd_master_flat2_v6.asm,phd_master_flat2_v6,6,152,0,14,253,random4atgt,OK,33.0,104,316,350,736,1.0,0.25,NaN,0.42857143,0.3478261,0,0,0.25,NaN,0.5,0.3043478,NaN,0.0121951215,NaN,0.3283582
../../../asm_examples/examples/sensorVotingSimpleVersion.asm,sensorVotingSimpleVersion,2,5,0,4,12,random4atgt,OK,2.0,5,23,66,51,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,1.0
../../../asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,certifierRaff5ForSMTproof,15,24,0,13,61,random4atgt,OK,4.0,11,51,72,286,0.93333334,0.7083333,NaN,0.7692308,0.852459,0,0,1.0,NaN,0.9230769,0.7083333,NaN,0.14285715,NaN,0.8032787
../../../asm_examples/examples/traffic_light/oneWayTrafficLightOnlyPassed.asm,oneWayTrafficLightOnlyPassed,5,12,0,5,26,random4atgt,OK,5.0,10,43,43,111,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.2,NaN,1.0
../../../asm_examples/stereoacuity/certifierRaff2.asm,certifierRaff2,14,18,0,10,50,random,OK,10.0,10,100,35,569,0.9285714,0.7222222,NaN,0.75,0.84,0,0,NaN,NaN,1.0,0.75,NaN,0.0,NaN,0.81632656
../../../asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,RushHourForAsmetaSMV,2,2,1,5,9,random,NO_VALID_SCENARIOS,2092.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/GilbreathCardTrick/GilbreathCardTrick.asm,GilbreathCardTrick,5,17,2,12,45,random,NO_VALID_SCENARIOS,1985.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref3_par.asm,Hemodialysis_ref3_par,107,110,0,142,444,random,OK,10.0,10,100,108,288,0.07476635,0.018181818,NaN,0.08802817,0.072072074,0,0,NaN,NaN,0.09859155,0.08163265,NaN,0.01754386,NaN,0.029680366
../../../asm_examples/examples/simple_example/FLIP_FLOP_0.asm,FLIP_FLOP_0,2,2,0,1,6,random,OK,6.0,10,100,0,100,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,0.0,0.5,NaN,NaN,1.0,0.5
../../../asm_examples/examples/RushHour/RushHourMonForAsmetaSMV.asm,RushHourMonForAsmetaSMV,2,2,1,5,10,random,OK,210.0,2,20,40,72,0.5,0.0,0.0,0.2,0.3,0,0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,0.0
../../../asm_examples/examples/battleship.asm,battleship,1,4,0,4,10,random,OK,17.0,10,100,0,190,1.0,0.5,NaN,0.625,1.0,0,0,NaN,0.0,1.0,0.6666667,NaN,0.0,NaN,0.6
../../../asm_examples/examples/flashProtocol/flashProtocol_N2_L1_Q1.asm,flashProtocol_N2_L1_Q1,27,91,22,91,275,random,NO_VALID_SCENARIOS,218.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/production_cell/ert.asm,ert,5,4,1,5,14,random,NO_VALID_SCENARIOS,0.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario7.asm,ertms_hl3_scenario7,24,98,31,100,274,random,NO_VALID_SCENARIOS,3662.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simpleMinesweeper.asm,simpleMinesweeper,2,3,0,3,7,random,OK,11.0,10,100,120,172,1.0,0.6666667,NaN,0.8333333,0.85714287,0,0,NaN,NaN,1.0,0.6,NaN,NaN,NaN,0.85714287
../../../asm_examples/examples/ticTacToe/ticTacToe_simulator.asm,ticTacToe_simulator,3,4,0,4,12,random,OK,41.0,10,100,112,262,1.0,1.0,NaN,0.875,1.0,0,0,NaN,1.0,1.0,0.75,NaN,0.0,NaN,1.0
../../../asm_examples/examples/fsmsemantics/Sle/ASM_even.asm,ASM_even,3,2,1,2,7,random,NO_VALID_SCENARIOS,24.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/GilbreathCardTrick/GilbreathCardTrickForAsmetaSMV.asm,GilbreathCardTrickForAsmetaSMV,5,15,2,12,41,random,NO_VALID_SCENARIOS,44.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/petriNets/forAsmetaSMV/petriNet_forNuSMV.asm,petriNet_forNuSMV,2,1,1,2,4,random,MUTATION_ERR,98.0,10,100,0,70,1.0,1.0,0.33333334,0.75,1.0,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef1.asm,HemodialysisRef1,68,42,1,90,242,random,OK,24.0,10,100,162,673,0.29411766,0.21428572,0.33333334,0.2777778,0.30578512,0,0,NaN,NaN,0.26966292,0.20652173,0.6666667,0.0952381,NaN,0.23651452
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref4.asm,Hemodialysis_ref4,162,188,1,245,740,random,OK,92.0,10,100,109,763,0.049382716,0.010638298,0.0,0.05510204,0.0472973,0,0,NaN,NaN,0.07786885,0.072289154,0.0,0.009708738,NaN,0.01894452
../../../asm_examples/examples/sleepingBarber/sleepingBarber.asm,sleepingBarber,3,4,0,6,13,random,MUTATION_ERR,11.0,10,100,174,181,1.0,1.0,NaN,1.0,1.0,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/fsmsemantics/FSM_hooking2.asm,FSM_hooking2,3,2,0,1,7,random,MUTATION_ERR,39.0,10,100,52,264,1.0,1.0,NaN,0.5,1.0,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sluicegate/Timer/sluiceGateMotorCtl.asm,sluiceGateMotorCtl,4,9,0,8,30,random,NO_VALID_SCENARIOS,16.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/ExtendRule1.asm,ExtendRule1,1,0,0,0,2,random,NO_VALID_SCENARIOS,2.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/dice/diceWithProbability.asm,diceWithProbability,2,4,0,3,10,random,OK,16.0,10,100,62,220,1.0,1.0,NaN,0.8333333,1.0,0,0,NaN,1.0,1.0,1.0,NaN,0.0,NaN,1.0
